repo_name,repo_owner,git_url,api_base_url,source_type
maven-git-commit-id-plugin,ktoso,git://github.com/ktoso/maven-git-commit-id-plugin.git,http://api.github.com,github_repo
redmine_xls_export,two-pack,git://github.com/two-pack/redmine_xls_export.git,http://api.github.com,github_repo
goldberg,srushti,git://github.com/srushti/goldberg.git,http://api.github.com,github_repo
molokai,tomasr,git://github.com/tomasr/molokai.git,http://api.github.com,github_repo
tahrir,sanity,git://github.com/sanity/tahrir.git,http://api.github.com,github_repo
bitmeteros,codebox,git://github.com/codebox/bitmeteros.git,http://api.github.com,github_repo
Net--RabbitMQ,omniti-labs,git://github.com/omniti-labs/Net--RabbitMQ.git,http://api.github.com,github_repo
requests,requests,git://github.com/requests/requests.git,http://api.github.com,github_repo
wire,cujojs,git://github.com/cujojs/wire.git,http://api.github.com,github_repo
easy_captcha,phatworx,git://github.com/phatworx/easy_captcha.git,http://api.github.com,github_repo
yaybu,yaybu,git://github.com/yaybu/yaybu.git,http://api.github.com,github_repo
orientdb-odm,doctrine,git://github.com/doctrine/orientdb-odm.git,http://api.github.com,github_repo
tilestream,cutting-room-floor,git://github.com/cutting-room-floor/tilestream.git,http://api.github.com,github_repo
Tango-D2,SiegeLord,git://github.com/SiegeLord/Tango-D2.git,http://api.github.com,github_repo
serval-dna,servalproject,git://github.com/servalproject/serval-dna.git,http://api.github.com,github_repo
Enterprise-Architect-Toolpack,GeertBellekens,git://github.com/GeertBellekens/Enterprise-Architect-Toolpack.git,http://api.github.com,github_repo
sticky,garand,git://github.com/garand/sticky.git,http://api.github.com,github_repo
cl-annot,m2ym,git://github.com/m2ym/cl-annot.git,http://api.github.com,github_repo
vim-colorschemes,flazz,git://github.com/flazz/vim-colorschemes.git,http://api.github.com,github_repo
droolsjbpm-integration,kiegroup,git://github.com/kiegroup/droolsjbpm-integration.git,http://api.github.com,github_repo
tomorrow-theme,chriskempson,git://github.com/chriskempson/tomorrow-theme.git,http://api.github.com,github_repo
PHRETS,troydavisson,git://github.com/troydavisson/PHRETS.git,http://api.github.com,github_repo
adopt-a-hydrant,codeforamerica,git://github.com/codeforamerica/adopt-a-hydrant.git,http://api.github.com,github_repo
sbt-extras,paulp,git://github.com/paulp/sbt-extras.git,http://api.github.com,github_repo
node-sqlite3,mapbox,git://github.com/mapbox/node-sqlite3.git,http://api.github.com,github_repo
leksah,leksah,git://github.com/leksah/leksah.git,http://api.github.com,github_repo
Behat,Behat,git://github.com/Behat/Behat.git,http://api.github.com,github_repo
Google-Maps-for-Rails,apneadiving,git://github.com/apneadiving/Google-Maps-for-Rails.git,http://api.github.com,github_repo
opentk,mono,git://github.com/mono/opentk.git,http://api.github.com,github_repo
Massive,FransBouma,git://github.com/FransBouma/Massive.git,http://api.github.com,github_repo
CefSharp,ataranto,git://github.com/ataranto/CefSharp.git,http://api.github.com,github_repo
SocialMediaEnhancer,macx,git://github.com/macx/SocialMediaEnhancer.git,http://api.github.com,github_repo
Icy-Kernel,Icy-imaging,git://github.com/Icy-imaging/Icy-Kernel.git,http://api.github.com,github_repo
redmine_better_gantt_chart,kulesa,git://github.com/kulesa/redmine_better_gantt_chart.git,http://api.github.com,github_repo
csso,css,git://github.com/css/csso.git,http://api.github.com,github_repo
anti-xml,djspiewak,git://github.com/djspiewak/anti-xml.git,http://api.github.com,github_repo
ChatSecureAndroid,guardianproject,git://github.com/guardianproject/ChatSecureAndroid.git,http://api.github.com,github_repo
jshon,keenerd,git://github.com/keenerd/jshon.git,http://api.github.com,github_repo
socket.io-erlang,yrashk,git://github.com/yrashk/socket.io-erlang.git,http://api.github.com,github_repo
poclbm,Kiv,git://github.com/Kiv/poclbm.git,http://api.github.com,github_repo
xdotool,jordansissel,git://github.com/jordansissel/xdotool.git,http://api.github.com,github_repo
grok,jordansissel,git://github.com/jordansissel/grok.git,http://api.github.com,github_repo
colander,Pylons,git://github.com/Pylons/colander.git,http://api.github.com,github_repo
translationstring,Pylons,git://github.com/Pylons/translationstring.git,http://api.github.com,github_repo
deform,Pylons,git://github.com/Pylons/deform.git,http://api.github.com,github_repo
jss,dvtng,git://github.com/dvtng/jss.git,http://api.github.com,github_repo
cvc,12urenloop,git://github.com/12urenloop/cvc.git,http://api.github.com,github_repo
Phraseanet,alchemy-fr,git://github.com/alchemy-fr/Phraseanet.git,http://api.github.com,github_repo
basex,BaseXdb,git://github.com/BaseXdb/basex.git,http://api.github.com,github_repo
pystatsd,sivy,git://github.com/sivy/pystatsd.git,http://api.github.com,github_repo
multipkg,ytoolshed,git://github.com/ytoolshed/multipkg.git,http://api.github.com,github_repo
groovy-wslite,jwagenleitner,git://github.com/jwagenleitner/groovy-wslite.git,http://api.github.com,github_repo
DirectoryLister,DirectoryLister,git://github.com/DirectoryLister/DirectoryLister.git,http://api.github.com,github_repo
monolog,Seldaek,git://github.com/Seldaek/monolog.git,http://api.github.com,github_repo
bluecherry-client,bluecherrydvr,git://github.com/bluecherrydvr/bluecherry-client.git,http://api.github.com,github_repo
glusterfs,gluster,git://github.com/gluster/glusterfs.git,http://api.github.com,github_repo
coq,coq,git://github.com/coq/coq.git,http://api.github.com,github_repo
rdfstore-js,antoniogarrote,git://github.com/antoniogarrote/rdfstore-js.git,http://api.github.com,github_repo
SolidPython,SolidCode,git://github.com/SolidCode/SolidPython.git,http://api.github.com,github_repo
MCAD,SolidCode,git://github.com/SolidCode/MCAD.git,http://api.github.com,github_repo
equivalent-xml,mbklein,git://github.com/mbklein/equivalent-xml.git,http://api.github.com,github_repo
locust,locustio,git://github.com/locustio/locust.git,http://api.github.com,github_repo
hawkins.io,ahawkins,git://github.com/ahawkins/hawkins.io.git,http://api.github.com,github_repo
lastuser,hasgeek,git://github.com/hasgeek/lastuser.git,http://api.github.com,github_repo
mozart,mozart,git://github.com/mozart/mozart.git,http://api.github.com,github_repo
locales,citation-style-language,git://github.com/citation-style-language/locales.git,http://api.github.com,github_repo
schema,citation-style-language,git://github.com/citation-style-language/schema.git,http://api.github.com,github_repo
representable,trailblazer,git://github.com/trailblazer/representable.git,http://api.github.com,github_repo
turbulence,chad,git://github.com/chad/turbulence.git,http://api.github.com,github_repo
free,ekmett,git://github.com/ekmett/free.git,http://api.github.com,github_repo
exception_notification,smartinez87,git://github.com/smartinez87/exception_notification.git,http://api.github.com,github_repo
trizen,trizen,git://github.com/trizen/trizen.git,http://api.github.com,github_repo
Dandelion-Message-Service,4ZM,git://github.com/4ZM/Dandelion-Message-Service.git,http://api.github.com,github_repo
HaxePunk,HaxePunk,git://github.com/HaxePunk/HaxePunk.git,http://api.github.com,github_repo
jep,ninia,git://github.com/ninia/jep.git,http://api.github.com,github_repo
swganh,anhstudios,git://github.com/anhstudios/swganh.git,http://api.github.com,github_repo
tg2docs,TurboGears,git://github.com/TurboGears/tg2docs.git,http://api.github.com,github_repo
insubstantial,Insubstantial,git://github.com/Insubstantial/insubstantial.git,http://api.github.com,github_repo
solarized,altercation,git://github.com/altercation/solarized.git,http://api.github.com,github_repo
wifishield,arduino,git://github.com/arduino/wifishield.git,http://api.github.com,github_repo
route-me,Outdooractive,git://github.com/Outdooractive/route-me.git,http://api.github.com,github_repo
Audiolet,oampo,git://github.com/oampo/Audiolet.git,http://api.github.com,github_repo
Ektorp,helun,git://github.com/helun/Ektorp.git,http://api.github.com,github_repo
overthere,xebialabs,git://github.com/xebialabs/overthere.git,http://api.github.com,github_repo
droolsjbpm-build-bootstrap,kiegroup,git://github.com/kiegroup/droolsjbpm-build-bootstrap.git,http://api.github.com,github_repo
ods,patmorin,git://github.com/patmorin/ods.git,http://api.github.com,github_repo
codeigniter-base-model,jamierumbelow,git://github.com/jamierumbelow/codeigniter-base-model.git,http://api.github.com,github_repo
nodegit,nodegit,git://github.com/nodegit/nodegit.git,http://api.github.com,github_repo
getsparks.org,katzgrau,git://github.com/katzgrau/getsparks.org.git,http://api.github.com,github_repo
cmis-connector,mulesoft,git://github.com/mulesoft/cmis-connector.git,http://api.github.com,github_repo
philogl,senchalabs,git://github.com/senchalabs/philogl.git,http://api.github.com,github_repo
jshint.vim,wookiehangover,git://github.com/wookiehangover/jshint.vim.git,http://api.github.com,github_repo
thoonk.js,andyet,git://github.com/andyet/thoonk.js.git,http://api.github.com,github_repo
ggally,ggobi,git://github.com/ggobi/ggally.git,http://api.github.com,github_repo
ofxOpenNI,gameoverhack,git://github.com/gameoverhack/ofxOpenNI.git,http://api.github.com,github_repo
basemap,matplotlib,git://github.com/matplotlib/basemap.git,http://api.github.com,github_repo
matplotlib,matplotlib,git://github.com/matplotlib/matplotlib.git,http://api.github.com,github_repo
MostGenerator,Guite,git://github.com/Guite/MostGenerator.git,http://api.github.com,github_repo
script.js,ded,git://github.com/ded/script.js.git,http://api.github.com,github_repo
dotjs-addon,rlr,git://github.com/rlr/dotjs-addon.git,http://api.github.com,github_repo
coleslaw,kingcons,git://github.com/kingcons/coleslaw.git,http://api.github.com,github_repo
Zend-Framework--Doctrine-ORM--PHPUnit--Ant--Jenkins-CI--TDD-,eddiejaoude,git://github.com/eddiejaoude/Zend-Framework--Doctrine-ORM--PHPUnit--Ant--Jenkins-CI--TDD-.git,http://api.github.com,github_repo
Awful.apk,Awful,git://github.com/Awful/Awful.apk.git,http://api.github.com,github_repo
gh4a,slapperwan,git://github.com/slapperwan/gh4a.git,http://api.github.com,github_repo
android-async-http,loopj,git://github.com/loopj/android-async-http.git,http://api.github.com,github_repo
RabbitMqBundle,php-amqplib,git://github.com/php-amqplib/RabbitMqBundle.git,http://api.github.com,github_repo
pony-mode,davidmiller,git://github.com/davidmiller/pony-mode.git,http://api.github.com,github_repo
jdump,mathiasverraes,git://github.com/mathiasverraes/jdump.git,http://api.github.com,github_repo
salt,saltstack,git://github.com/saltstack/salt.git,http://api.github.com,github_repo
forem,rubysherpas,git://github.com/rubysherpas/forem.git,http://api.github.com,github_repo
build-info,jfrog,git://github.com/jfrog/build-info.git,http://api.github.com,github_repo
weibo,node-modules,git://github.com/node-modules/weibo.git,http://api.github.com,github_repo
boletophp,CobreGratis,git://github.com/CobreGratis/boletophp.git,http://api.github.com,github_repo
fakeredis,guilleiguaran,git://github.com/guilleiguaran/fakeredis.git,http://api.github.com,github_repo
bones,developmentseed,git://github.com/developmentseed/bones.git,http://api.github.com,github_repo
udig-platform,locationtech,git://github.com/locationtech/udig-platform.git,http://api.github.com,github_repo
SOAPpy,kiorky,git://github.com/kiorky/SOAPpy.git,http://api.github.com,github_repo
swfobject,swfobject,git://github.com/swfobject/swfobject.git,http://api.github.com,github_repo
Custom-Metaboxes-and-Fields-for-WordPress,WebDevStudios,git://github.com/WebDevStudios/Custom-Metaboxes-and-Fields-for-WordPress.git,http://api.github.com,github_repo
tiled,HaxePunk,git://github.com/HaxePunk/tiled.git,http://api.github.com,github_repo
conscript,foundweekends,git://github.com/foundweekends/conscript.git,http://api.github.com,github_repo
libfitbit,openyou,git://github.com/openyou/libfitbit.git,http://api.github.com,github_repo
linz_bde_uploader,linz,git://github.com/linz/linz_bde_uploader.git,http://api.github.com,github_repo
lldpd,vincentbernat,git://github.com/vincentbernat/lldpd.git,http://api.github.com,github_repo
snimpy,vincentbernat,git://github.com/vincentbernat/snimpy.git,http://api.github.com,github_repo
opencover,OpenCover,git://github.com/OpenCover/opencover.git,http://api.github.com,github_repo
zaw,zsh-users,git://github.com/zsh-users/zaw.git,http://api.github.com,github_repo
qupzilla,QupZilla,git://github.com/QupZilla/qupzilla.git,http://api.github.com,github_repo
iSoul,arranger1044,git://github.com/arranger1044/iSoul.git,http://api.github.com,github_repo
Plinth,jvasile,git://github.com/jvasile/Plinth.git,http://api.github.com,github_repo
Ushahidi_Web,ccnz,git://github.com/ccnz/Ushahidi_Web.git,http://api.github.com,github_repo
email_reply_parser,github,git://github.com/github/email_reply_parser.git,http://api.github.com,github_repo
INAppStoreWindow,indragiek,git://github.com/indragiek/INAppStoreWindow.git,http://api.github.com,github_repo
ceylon-runtime,ceylon,git://github.com/ceylon/ceylon-runtime.git,http://api.github.com,github_repo
VIE,bergie,git://github.com/bergie/VIE.git,http://api.github.com,github_repo
fsevents,strongloop,git://github.com/strongloop/fsevents.git,http://api.github.com,github_repo
hedis,informatikr,git://github.com/informatikr/hedis.git,http://api.github.com,github_repo
ruby-jwt,jwt,git://github.com/jwt/ruby-jwt.git,http://api.github.com,github_repo
mongoose-auth,bnoguchi,git://github.com/bnoguchi/mongoose-auth.git,http://api.github.com,github_repo
RZUtils,Raizlabs,git://github.com/Raizlabs/RZUtils.git,http://api.github.com,github_repo
geany-themes,codebrainz,git://github.com/codebrainz/geany-themes.git,http://api.github.com,github_repo
PmagPy,PmagPy,git://github.com/PmagPy/PmagPy.git,http://api.github.com,github_repo
tomahawk-resolvers,tomahawk-player,git://github.com/tomahawk-player/tomahawk-resolvers.git,http://api.github.com,github_repo
FreeEed,shmsoft,git://github.com/shmsoft/FreeEed.git,http://api.github.com,github_repo
Teacup_Firmware,Traumflug,git://github.com/Traumflug/Teacup_Firmware.git,http://api.github.com,github_repo
SVWebViewController,TransitApp,git://github.com/TransitApp/SVWebViewController.git,http://api.github.com,github_repo
WebWorks-TabletOS,blackberry,git://github.com/blackberry/WebWorks-TabletOS.git,http://api.github.com,github_repo
PHPPdf,psliwa,git://github.com/psliwa/PHPPdf.git,http://api.github.com,github_repo
post-thumbnail-editor,sewpafly,git://github.com/sewpafly/post-thumbnail-editor.git,http://api.github.com,github_repo
pyjwt,jpadilla,git://github.com/jpadilla/pyjwt.git,http://api.github.com,github_repo
GrinnellPlans,grinnellplans,git://github.com/grinnellplans/GrinnellPlans.git,http://api.github.com,github_repo
node-statsd,sivy,git://github.com/sivy/node-statsd.git,http://api.github.com,github_repo
chai,agoragames,git://github.com/agoragames/chai.git,http://api.github.com,github_repo
capybara-webkit,thoughtbot,git://github.com/thoughtbot/capybara-webkit.git,http://api.github.com,github_repo
popup-el,auto-complete,git://github.com/auto-complete/popup-el.git,http://api.github.com,github_repo
proxychains,haad,git://github.com/haad/proxychains.git,http://api.github.com,github_repo
django-audit-log,vvangelovski,git://github.com/vvangelovski/django-audit-log.git,http://api.github.com,github_repo
lhttpc,esl,git://github.com/esl/lhttpc.git,http://api.github.com,github_repo
podio-py,podio,git://github.com/podio/podio-py.git,http://api.github.com,github_repo
hardlink,selkhateeb,git://github.com/selkhateeb/hardlink.git,http://api.github.com,github_repo
django-states2,vikingco,git://github.com/vikingco/django-states2.git,http://api.github.com,github_repo
cookies,pillarjs,git://github.com/pillarjs/cookies.git,http://api.github.com,github_repo
express-resource,expressjs,git://github.com/expressjs/express-resource.git,http://api.github.com,github_repo
sharpen,mono,git://github.com/mono/sharpen.git,http://api.github.com,github_repo
emokit,openyou,git://github.com/openyou/emokit.git,http://api.github.com,github_repo
Jenkins-Repository,magnayn,git://github.com/magnayn/Jenkins-Repository.git,http://api.github.com,github_repo
mumble,mumble-voip,git://github.com/mumble-voip/mumble.git,http://api.github.com,github_repo
jquery-pjax,defunkt,git://github.com/defunkt/jquery-pjax.git,http://api.github.com,github_repo
tldextract,john-kurkowski,git://github.com/john-kurkowski/tldextract.git,http://api.github.com,github_repo
caveman,fukamachi,git://github.com/fukamachi/caveman.git,http://api.github.com,github_repo
Multiple-Dates-Picker-for-jQuery-UI,dubrox,git://github.com/dubrox/Multiple-Dates-Picker-for-jQuery-UI.git,http://api.github.com,github_repo
Byzantium,Byzantium,git://github.com/Byzantium/Byzantium.git,http://api.github.com,github_repo
imbo,imbo,git://github.com/imbo/imbo.git,http://api.github.com,github_repo
libgit2sharp,libgit2,git://github.com/libgit2/libgit2sharp.git,http://api.github.com,github_repo
python4astronomers,python4astronomers,git://github.com/python4astronomers/python4astronomers.git,http://api.github.com,github_repo
ApiGen,ApiGen,git://github.com/ApiGen/ApiGen.git,http://api.github.com,github_repo
framework,goaop,git://github.com/goaop/framework.git,http://api.github.com,github_repo
Magic-Fields-2,magic-fields-team,git://github.com/magic-fields-team/Magic-Fields-2.git,http://api.github.com,github_repo
createsend-java,campaignmonitor,git://github.com/campaignmonitor/createsend-java.git,http://api.github.com,github_repo
yasm,yasm,git://github.com/yasm/yasm.git,http://api.github.com,github_repo
posix-spawn,rtomayko,git://github.com/rtomayko/posix-spawn.git,http://api.github.com,github_repo
lettuce_webdriver,bbangert,git://github.com/bbangert/lettuce_webdriver.git,http://api.github.com,github_repo
php-git,libgit2,git://github.com/libgit2/php-git.git,http://api.github.com,github_repo
nori,savonrb,git://github.com/savonrb/nori.git,http://api.github.com,github_repo
tiled,bjorn,git://github.com/bjorn/tiled.git,http://api.github.com,github_repo
libchewing,chewing,git://github.com/chewing/libchewing.git,http://api.github.com,github_repo
percol,mooz,git://github.com/mooz/percol.git,http://api.github.com,github_repo
duo_unix,duosecurity,git://github.com/duosecurity/duo_unix.git,http://api.github.com,github_repo
vim-scala,derekwyatt,git://github.com/derekwyatt/vim-scala.git,http://api.github.com,github_repo
lua-mode,immerrr,git://github.com/immerrr/lua-mode.git,http://api.github.com,github_repo
bllip-parser,BLLIP,git://github.com/BLLIP/bllip-parser.git,http://api.github.com,github_repo
ultrajson,esnme,git://github.com/esnme/ultrajson.git,http://api.github.com,github_repo
away3d-core-broomstick,away3d,git://github.com/away3d/away3d-core-broomstick.git,http://api.github.com,github_repo
clean-css,jakubpawlowicz,git://github.com/jakubpawlowicz/clean-css.git,http://api.github.com,github_repo
blogofile_blog,EnigmaCurry,git://github.com/EnigmaCurry/blogofile_blog.git,http://api.github.com,github_repo
skype-java-api,taksan,git://github.com/taksan/skype-java-api.git,http://api.github.com,github_repo
guzzle,guzzle,git://github.com/guzzle/guzzle.git,http://api.github.com,github_repo
go-xmpp,mattn,git://github.com/mattn/go-xmpp.git,http://api.github.com,github_repo
travis-ci,travis-ci,git://github.com/travis-ci/travis-ci.git,http://api.github.com,github_repo
www.freeradius.org,FreeRADIUS,git://github.com/FreeRADIUS/www.freeradius.org.git,http://api.github.com,github_repo
forgetIT,dhbw-horb,git://github.com/dhbw-horb/forgetIT.git,http://api.github.com,github_repo
sexinfo,sexinfo,git://github.com/sexinfo/sexinfo.git,http://api.github.com,github_repo
Cactus,eudicots,git://github.com/eudicots/Cactus.git,http://api.github.com,github_repo
vermont,tumi8,git://github.com/tumi8/vermont.git,http://api.github.com,github_repo
spring-social,spring-projects,git://github.com/spring-projects/spring-social.git,http://api.github.com,github_repo
BeSimpleI18nRoutingBundle,BeSimple,git://github.com/BeSimple/BeSimpleI18nRoutingBundle.git,http://api.github.com,github_repo
commonlib,mysociety,git://github.com/mysociety/commonlib.git,http://api.github.com,github_repo
odb,thelema,git://github.com/thelema/odb.git,http://api.github.com,github_repo
imapsync,imapsync,git://github.com/imapsync/imapsync.git,http://api.github.com,github_repo
silverstripe-googlesitemaps,wilr,git://github.com/wilr/silverstripe-googlesitemaps.git,http://api.github.com,github_repo
cuisine,sebastien,git://github.com/sebastien/cuisine.git,http://api.github.com,github_repo
monitoring,sebastien,git://github.com/sebastien/monitoring.git,http://api.github.com,github_repo
puppet-wget,voxpupuli,git://github.com/voxpupuli/puppet-wget.git,http://api.github.com,github_repo
commons,twitter,git://github.com/twitter/commons.git,http://api.github.com,github_repo
ey-docs,engineyard,git://github.com/engineyard/ey-docs.git,http://api.github.com,github_repo
CFML-in-100-minutes,mhenke,git://github.com/mhenke/CFML-in-100-minutes.git,http://api.github.com,github_repo
spree_flexi_variants,jsqu99,git://github.com/jsqu99/spree_flexi_variants.git,http://api.github.com,github_repo
moment,moment,git://github.com/moment/moment.git,http://api.github.com,github_repo
ccm,riptano,git://github.com/riptano/ccm.git,http://api.github.com,github_repo
koalixcrm,scaphilo,git://github.com/scaphilo/koalixcrm.git,http://api.github.com,github_repo
pyjaco,chrivers,git://github.com/chrivers/pyjaco.git,http://api.github.com,github_repo
neoclipse,neo4j-contrib,git://github.com/neo4j-contrib/neoclipse.git,http://api.github.com,github_repo
scp.py,jbardin,git://github.com/jbardin/scp.py.git,http://api.github.com,github_repo
advene,oaubert,git://github.com/oaubert/advene.git,http://api.github.com,github_repo
svtplay-dl,spaam,git://github.com/spaam/svtplay-dl.git,http://api.github.com,github_repo
objective-git,libgit2,git://github.com/libgit2/objective-git.git,http://api.github.com,github_repo
TA,n3wm1nd,git://github.com/n3wm1nd/TA.git,http://api.github.com,github_repo
birthdaypicker,abecoffman,git://github.com/abecoffman/birthdaypicker.git,http://api.github.com,github_repo
mongoid-history,mongoid,git://github.com/mongoid/mongoid-history.git,http://api.github.com,github_repo
Template-Flute,racke,git://github.com/racke/Template-Flute.git,http://api.github.com,github_repo
spree_address_book,spree-contrib,git://github.com/spree-contrib/spree_address_book.git,http://api.github.com,github_repo
phenotypes2genotypes,KonradZych,git://github.com/KonradZych/phenotypes2genotypes.git,http://api.github.com,github_repo
Djaneiro,squ1b3r,git://github.com/squ1b3r/Djaneiro.git,http://api.github.com,github_repo
dokuwiki-plugin-publish,cosmocode,git://github.com/cosmocode/dokuwiki-plugin-publish.git,http://api.github.com,github_repo
django-rest-framework,encode,git://github.com/encode/django-rest-framework.git,http://api.github.com,github_repo
chemminetools,girke-lab,git://github.com/girke-lab/chemminetools.git,http://api.github.com,github_repo
sr0wx.py,sq6jnx,git://github.com/sq6jnx/sr0wx.py.git,http://api.github.com,github_repo
MACS,taoliu,git://github.com/taoliu/MACS.git,http://api.github.com,github_repo
now,Flotype,git://github.com/Flotype/now.git,http://api.github.com,github_repo
7,pressflow,git://github.com/pressflow/7.git,http://api.github.com,github_repo
redmine_lightbox,zipme,git://github.com/zipme/redmine_lightbox.git,http://api.github.com,github_repo
pyxform,SEL-Columbia,git://github.com/SEL-Columbia/pyxform.git,http://api.github.com,github_repo
node-time,TooTallNate,git://github.com/TooTallNate/node-time.git,http://api.github.com,github_repo
node-mongolian,marcello3d,git://github.com/marcello3d/node-mongolian.git,http://api.github.com,github_repo
pesterchum,illuminatedwax,git://github.com/illuminatedwax/pesterchum.git,http://api.github.com,github_repo
postgresql-libpq,lpsmith,git://github.com/lpsmith/postgresql-libpq.git,http://api.github.com,github_repo
INPopoverController,indragiek,git://github.com/indragiek/INPopoverController.git,http://api.github.com,github_repo
demeter,bruceravel,git://github.com/bruceravel/demeter.git,http://api.github.com,github_repo
refinerycms-calendar,refinery,git://github.com/refinery/refinerycms-calendar.git,http://api.github.com,github_repo
puppet-maven,maestrodev,git://github.com/maestrodev/puppet-maven.git,http://api.github.com,github_repo
Ignited-Datatables,IgnitedDatatables,git://github.com/IgnitedDatatables/Ignited-Datatables.git,http://api.github.com,github_repo
Terasology,MovingBlocks,git://github.com/MovingBlocks/Terasology.git,http://api.github.com,github_repo
FastLegS,didit-tech,git://github.com/didit-tech/FastLegS.git,http://api.github.com,github_repo
grails-resources,grails-plugins,git://github.com/grails-plugins/grails-resources.git,http://api.github.com,github_repo
bigbluebutton,mconf,git://github.com/mconf/bigbluebutton.git,http://api.github.com,github_repo
SOM-Toolbox,ilarinieminen,git://github.com/ilarinieminen/SOM-Toolbox.git,http://api.github.com,github_repo
django-adminplus,jsocol,git://github.com/jsocol/django-adminplus.git,http://api.github.com,github_repo
actor-framework,actor-framework,git://github.com/actor-framework/actor-framework.git,http://api.github.com,github_repo
mcdungeon,orphu,git://github.com/orphu/mcdungeon.git,http://api.github.com,github_repo
openscholar,openscholar,git://github.com/openscholar/openscholar.git,http://api.github.com,github_repo
knife-windows,chef,git://github.com/chef/knife-windows.git,http://api.github.com,github_repo
codeigniter-redis,joelcox,git://github.com/joelcox/codeigniter-redis.git,http://api.github.com,github_repo
mailchimp,thinkshout,git://github.com/thinkshout/mailchimp.git,http://api.github.com,github_repo
TagTime,tagtime,git://github.com/tagtime/TagTime.git,http://api.github.com,github_repo
http,dylan-lang,git://github.com/dylan-lang/http.git,http://api.github.com,github_repo
wiki,dylan-lang,git://github.com/dylan-lang/wiki.git,http://api.github.com,github_repo
testworks,dylan-lang,git://github.com/dylan-lang/testworks.git,http://api.github.com,github_repo
opendylan,dylan-lang,git://github.com/dylan-lang/opendylan.git,http://api.github.com,github_repo
Noticias-HAcker,DFectuoso,git://github.com/DFectuoso/Noticias-HAcker.git,http://api.github.com,github_repo
hyperion,hyperion-rt,git://github.com/hyperion-rt/hyperion.git,http://api.github.com,github_repo
ruby-filewatch,jordansissel,git://github.com/jordansissel/ruby-filewatch.git,http://api.github.com,github_repo
node-express-mongoose-demo,madhums,git://github.com/madhums/node-express-mongoose-demo.git,http://api.github.com,github_repo
ionize,ionize,git://github.com/ionize/ionize.git,http://api.github.com,github_repo
Milestones-PM,SalesforceLabs,git://github.com/SalesforceLabs/Milestones-PM.git,http://api.github.com,github_repo
core-bundle,symfony-cmf,git://github.com/symfony-cmf/core-bundle.git,http://api.github.com,github_repo
blur,altamiracorp,git://github.com/altamiracorp/blur.git,http://api.github.com,github_repo
twinkle,azatoth,git://github.com/azatoth/twinkle.git,http://api.github.com,github_repo
CATSFC,ShadauxCat,git://github.com/ShadauxCat/CATSFC.git,http://api.github.com,github_repo
libextobjc,jspahrsummers,git://github.com/jspahrsummers/libextobjc.git,http://api.github.com,github_repo
splitjoin.vim,AndrewRadev,git://github.com/AndrewRadev/splitjoin.vim.git,http://api.github.com,github_repo
pip,pypa,git://github.com/pypa/pip.git,http://api.github.com,github_repo
virtualenv,pypa,git://github.com/pypa/virtualenv.git,http://api.github.com,github_repo
iOS-Universal-Framework,kstenerud,git://github.com/kstenerud/iOS-Universal-Framework.git,http://api.github.com,github_repo
django-simple-history,treyhunner,git://github.com/treyhunner/django-simple-history.git,http://api.github.com,github_repo
DataObjectManager,unclecheese,git://github.com/unclecheese/DataObjectManager.git,http://api.github.com,github_repo
Uploadify,unclecheese,git://github.com/unclecheese/Uploadify.git,http://api.github.com,github_repo
Bonobo-Git-Server,jakubgarfield,git://github.com/jakubgarfield/Bonobo-Git-Server.git,http://api.github.com,github_repo
v8monkey,zpao,git://github.com/zpao/v8monkey.git,http://api.github.com,github_repo
core,openj,git://github.com/openj/core.git,http://api.github.com,github_repo
RequestReduce,mwrock,git://github.com/mwrock/RequestReduce.git,http://api.github.com,github_repo
red,red,git://github.com/red/red.git,http://api.github.com,github_repo
Arkestra,evildmp,git://github.com/evildmp/Arkestra.git,http://api.github.com,github_repo
mailboxer,mailboxer,git://github.com/mailboxer/mailboxer.git,http://api.github.com,github_repo
jquery-wp-content,jquery,git://github.com/jquery/jquery-wp-content.git,http://api.github.com,github_repo
async-http-client,AsyncHttpClient,git://github.com/AsyncHttpClient/async-http-client.git,http://api.github.com,github_repo
Greybird,shimmerproject,git://github.com/shimmerproject/Greybird.git,http://api.github.com,github_repo
Spaz-Enyo,spazproject,git://github.com/spazproject/Spaz-Enyo.git,http://api.github.com,github_repo
jshint-mode,daleharvey,git://github.com/daleharvey/jshint-mode.git,http://api.github.com,github_repo
squert,int13h,git://github.com/int13h/squert.git,http://api.github.com,github_repo
node-gitteh,libgit2,git://github.com/libgit2/node-gitteh.git,http://api.github.com,github_repo
ActionBarSherlock,JakeWharton,git://github.com/JakeWharton/ActionBarSherlock.git,http://api.github.com,github_repo
php-osx,liip,git://github.com/liip/php-osx.git,http://api.github.com,github_repo
mocha,mochajs,git://github.com/mochajs/mocha.git,http://api.github.com,github_repo
TransCloud,rickmcgeer,git://github.com/rickmcgeer/TransCloud.git,http://api.github.com,github_repo
django-filebrowser,sehmaschine,git://github.com/sehmaschine/django-filebrowser.git,http://api.github.com,github_repo
knife-ec2,chef,git://github.com/chef/knife-ec2.git,http://api.github.com,github_repo
geoPHP,phayes,git://github.com/phayes/geoPHP.git,http://api.github.com,github_repo
connect-mongo,jdesboeufs,git://github.com/jdesboeufs/connect-mongo.git,http://api.github.com,github_repo
stasis,winton,git://github.com/winton/stasis.git,http://api.github.com,github_repo
